Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,29568,29568,16777216,512,0,0,12,4,32,64,0x0,0x72c20046ed00,524288,3089961,247135140,0,262144,262144,6029312,0,7785743.0,0.0,16064465.0,14336355.0,18949741.0,16495379.0,21873.0,8272.0,595431,82560,33392,49172,595431,82720,33548,49172,595431,82960,33780,49180,595431,82880,33704,49176,595431,82560,33392,49205,595431,82560,33392,49189,595431,82560,33392,49169,595431,82560,33392,49173,595431,82560,33392,49172,595431,82720,33548,49172,595431,82960,33780,49180,595431,82880,33704,49176,595431,82560,33392,49205,595431,82560,33392,49188,595431,82560,33392,49170,595431,82560,33392,49173,595431,0,595431,77,2381724,1947408,490178,4572360135128513,4572423120771638,4572423120806930,4572360136038568
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,29568,29568,16777216,512,0,0,12,4,32,64,0x0,0x72c20046ed00,524288,3219299,257485332,0,262144,262144,6029312,0,7708776.0,0.0,16369294.0,14637022.0,19152748.0,16794504.0,26450.0,10984.0,1221824,82560,33392,49173,1221824,82720,33548,49199,1221824,82960,33780,49180,1221824,82880,33704,49176,1221824,82560,33392,49168,1221824,82560,33392,49168,1221824,82560,33392,49182,1221824,82560,33392,49168,1221824,82560,33392,49174,1221824,82720,33548,49197,1221824,82960,33780,49180,1221824,82880,33704,49176,1221824,82560,33392,49168,1221824,82560,33392,49168,1221824,82560,33392,49184,1221824,82560,33392,49168,1221824,0,1221824,0,4887296,1968336,495970,4572360136056635,4572423120824716,4572423120859688,4572360137507469
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,29568,29568,4194304,256,0,0,16,0,32,64,0x0,0x72c1e6e60e40,196608,12123137,969842192,0,65536,131072,983040,0,23204418.0,0.0,24415679.0,22100727.0,26133116.0,24433238.0,72721.0,19325506.0,780116,131392,33080,98330,780116,131232,32920,98336,780116,131392,33080,98312,780116,131392,33080,98312,780116,131392,33080,98338,780116,131392,33080,98316,780116,131072,32768,98304,780116,131392,33080,98316,780116,131392,33080,98331,780116,131232,32920,98338,780116,131392,33080,98312,780116,131392,33080,98312,780116,131392,33080,98337,780116,131392,33080,98316,780116,131072,32768,98304,780116,131392,33080,98316,780116,0,780116,0,3120464,2703716,680368,4572360142968231,4572423126919173,4572423126996407,4572360143535579
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,29568,29568,4194304,256,0,0,12,4,32,64,0x0,0x72c2151957c0,131072,6536477,522892028,0,65536,65536,786432,0,14621958.0,0.0,18873604.0,17673213.0,20441257.0,18890605.0,33008.0,15240796.0,635147,98304,32768,65558,635147,98384,32844,65540,635147,98304,32768,65549,635147,98304,32768,65558,635147,98624,33080,65548,635147,98624,33080,65549,635147,98624,33080,65544,635147,98624,33080,65544,635147,98304,32768,65558,635147,98384,32844,65540,635147,98304,32768,65551,635147,98304,32768,65558,635147,98624,33080,65548,635147,98624,33080,65547,635147,98624,33080,65544,635147,98624,33080,65544,635147,0,635147,78,2540588,2104808,532335,4572360145243704,4572423128498908,4572423128534280,4572360145804813
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,29568,29568,256,256,0,0,12,4,48,64,0x0,0x72fa2800ba00,2,20,1588,0,1,1,93,0,66.0,0.0,1507.0,1461.0,1023398.0,1616.0,0.0,0.0,1667546,0,0,8,1667546,0,0,0,1667546,0,0,1,1667546,0,0,0,1667546,0,0,0,1667546,1,0,1,1667546,4,2,2,1667546,4,2,2,1667546,5,2,11,1667546,4,2,2,1667546,1,0,1,1667546,2,2,0,1667546,2,1,1,1667546,4,2,2,1667546,4,2,2,1667546,4,2,2,1667546,0,1667546,0,6670184,43229,16252,4572360145870731,4572423128603302,4572423128605826,4572360147274015
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,29568,29568,77824,512,2560,48,28,4,80,64,0x0,0x72c1e2218380,68308,1093188,87445614,0,305,68003,515187,0,4806489.0,2448.0,12596051.0,11461886.0,30941504.0,12693441.0,14735.0,0.0,3112868,33546,712,32834,3112868,33405,575,32832,3112868,33512,708,32814,3112868,33513,712,32816,3112868,33516,716,32802,3112868,33404,532,32876,3112868,33469,669,32804,3112868,33621,800,32821,3112868,33544,712,32832,3112868,33406,578,32831,3112868,33514,710,32815,3112868,33512,712,32819,3112868,33508,708,32802,3112868,33400,528,32876,3112868,33462,662,32804,3112868,33615,795,32820,1038832,2074036,3112868,1856,12451472,3159286,807584,4572360148815533,4572423130928057,4572423130977531,4572360149540104
133,__amd_rocclr_copyBuffer.kd,2,0,494,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,8,105,8312,0,4,4,154,0,261.0,0.0,4731.0,4603.0,1047244.0,4978.0,0.0,0.0,886384,4,2,11,886384,4,2,2,886384,4,2,2,886384,5,2,3,886384,4,2,2,886384,4,2,2,886384,0,0,0,886384,0,0,0,886384,0,0,9,886384,0,0,0,886384,0,0,0,886384,0,0,0,886384,0,0,0,886384,0,0,0,886384,2,2,0,886384,0,0,0,886384,0,886384,0,3545536,45875,18814,4572360149459875,4572423130977531,4572423130981657,4572360151092218
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,29568,29568,256,256,0,0,12,4,48,64,0x0,0x72fa2800ba00,2,33,2666,0,1,1,93,0,66.0,0.0,2591.0,2542.0,1035200.0,2693.0,0.0,0.0,101390,0,0,8,101390,0,0,0,101390,0,0,1,101390,0,0,0,101390,1,0,1,101390,1,0,5,101390,4,2,3,101390,6,4,2,101390,4,2,10,101390,4,2,2,101390,1,0,1,101390,0,0,0,101390,2,1,3,101390,4,2,6,101390,4,2,4,101390,4,2,2,101390,0,101390,0,405560,44055,17027,4572360151907904,4572423131060774,4572423131062496,4572360152770679
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,29568,29568,77824,512,2560,48,28,4,80,64,0x0,0x72c214117880,68308,1012029,80952527,0,305,68003,240977,0,5044080.0,2448.0,11329990.0,10231431.0,26718408.0,11346316.0,16037.0,0.0,785882,33366,540,32830,785882,33413,583,32830,785882,33332,540,32803,785882,33475,670,32825,785882,33097,313,32792,785882,33408,540,32868,785882,33426,630,32796,785882,33533,720,32813,785882,33364,540,32828,785882,33411,583,32828,785882,33332,540,32803,785882,33473,669,32824,785882,33098,314,32792,785882,33408,540,32868,785882,33426,630,32796,785882,33532,720,32812,785882,0,785882,78,3143528,2765822,705970,4572360155095746,4572423132929375,4572423132976725,4572360155629785
136,__amd_rocclr_copyBuffer.kd,2,0,498,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,8,100,8032,0,4,4,154,0,261.0,0.0,4483.0,4356.0,1042388.0,4748.0,0.0,0.0,1007978,4,2,11,1007978,4,2,2,1007978,6,4,2,1007978,5,2,3,1007978,4,2,2,1007978,4,2,2,1007978,0,0,0,1007978,0,0,0,1007978,0,0,9,1007978,0,0,0,1007978,0,0,0,1007978,0,0,0,1007978,0,0,0,1007978,0,0,0,1007978,0,0,0,1007978,0,0,0,1007978,0,1007978,0,4031912,44770,18197,4572360155578639,4572423132976725,4572423132980611,4572360157427242
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,29568,29568,1048576,256,0,0,24,0,64,64,0x0,0x72c1e1e314c0,131072,5966001,477247820,0,65536,65536,2555904,0,8075874.0,0.0,8774692.0,7467627.0,10915475.0,8837472.0,103150.0,5931245.0,370161,49552,8580,40972,370161,49472,8504,40968,370161,49872,8892,40989,370161,49472,8504,40983,370161,49792,8816,40976,370161,49792,8816,40980,370161,49792,8816,40986,370161,49792,8816,40976,370161,49552,8580,40972,370161,49472,8504,40968,370161,49872,8892,40989,370161,49472,8504,40986,370161,49792,8816,40976,370161,49792,8816,40980,370161,49792,8816,40985,370161,49792,8816,40976,370161,0,370161,78,1480644,1101698,285417,4572360162080329,4572423136885452,4572423136905361,4572360162614649
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,29568,29568,16777216,512,0,0,12,4,32,64,0x0,0x72c20046e700,524288,3635493,290793756,0,262144,262144,6553600,0,10092174.0,0.0,17776436.0,16145233.0,20221555.0,18142269.0,32616.0,1032.0,1387268,140384,66624,73780,1387268,140224,66472,73783,1387268,140544,66784,73774,1387268,140544,66784,73760,1387268,139584,65848,73736,1387268,140144,66392,73752,1387268,139584,65848,73736,1387268,139584,65848,73736,1387268,140384,66624,73783,1387268,140224,66472,73786,1387268,140544,66784,73776,1387268,140544,66784,73760,1387268,139584,65848,73736,1387268,140144,66392,73752,1387268,139584,65848,73736,1387268,139584,65848,73736,1387268,0,1387268,0,5549072,2081344,524174,4572360162676050,4572423136973021,4572423137010997,4572360164340250
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,29568,29568,256,256,0,0,12,4,48,64,0x0,0x72fa2800ba00,2,27,2158,0,1,1,93,0,66.0,0.0,2079.0,2032.0,1025738.0,2194.0,0.0,0.0,871285,0,0,8,871285,0,0,0,871285,0,0,1,871285,0,0,4,871285,0,0,0,871285,0,0,0,871285,4,2,2,871285,4,2,2,871285,4,2,10,871285,4,2,2,871285,3,2,1,871285,1,0,4,871285,2,1,2,871285,4,2,2,871285,4,2,2,871285,5,2,3,871285,0,871285,0,3485140,43488,16518,4572360163169739,4572423137010997,4572423137015284,4572360165734811
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,29568,29568,77824,512,4608,80,36,4,80,64,0x0,0x72c1d982e7c0,133844,1740263,139217929,0,305,133539,240977,0,7918337.0,2448.0,12840990.0,10706514.0,30827406.0,12857370.0,19213.0,0.0,3112188,66237,651,65605,3112188,66282,696,65611,3112188,66264,696,65582,3112188,66269,700,65569,3112188,66268,696,65576,3112188,66234,652,65589,3112188,66191,601,65595,3112188,66174,520,65657,3112188,66235,651,65603,3112188,66280,696,65607,3112188,66264,696,65583,3112188,66260,692,65568,3112188,66260,688,65575,3112188,66229,649,65588,3112188,66190,602,65593,3112188,66176,524,65656,1038229,2073959,3112188,1935,12448752,3146410,802699,4572360167251693,4572423140365355,4572423140415068,4572360167995322
141,__amd_rocclr_copyBuffer.kd,2,0,504,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,16,173,13944,0,8,8,190,0,521.0,0.0,7375.0,7138.0,1069960.0,7813.0,0.0,0.0,486475,4,2,11,486475,4,2,2,486475,4,2,2,486475,5,2,3,486475,4,2,2,486475,6,4,2,486475,0,0,0,486475,0,0,0,486475,0,0,9,486475,0,0,0,486475,0,0,0,486475,0,0,0,486475,0,0,0,486475,0,0,0,486475,0,0,0,486475,0,0,0,486475,0,486475,0,1945900,48398,21341,4572360167879130,4572423140415068,4572423140420156,4572360169771217
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,29568,29568,256,128,0,0,20,4,64,64,0x0,0x72c20046ecc0,32,381,30764,0,16,16,488,0,2722.0,0.0,3974.0,3844.0,986678.0,4087.0,0.0,0.0,99751,16,6,14,99751,20,8,12,99751,14,5,10,99751,13,4,9,99751,24,10,15,99751,24,10,15,99751,21,8,14,99751,22,8,14,99751,4,2,6,99751,8,4,4,99751,10,5,6,99751,9,4,5,99751,12,6,8,99751,12,6,7,99751,17,8,11,99751,18,8,10,99751,0,99751,77,399004,47893,26519,4572360170735122,4572423140537769,4572423140541054,4572360171614281
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,29568,29568,256,256,1536,48,28,4,80,64,0x0,0x72c1e2218380,5,37,2942,0,1,4,365,0,126.0,0.0,991.0,885.0,909189.0,1105.0,0.0,0.0,572837,7,2,5,572837,8,2,7,572837,7,2,10,572837,9,3,10,572837,14,6,11,572837,10,4,6,572837,15,6,9,572837,14,6,8,572837,10,4,6,572837,10,4,6,572837,10,4,10,572837,10,4,10,572837,6,2,7,572837,5,1,4,572837,6,2,4,572837,6,2,4,572837,0,572837,0,2291348,40771,19370,4572360171604487,4572423140547344,4572423140551670,4572360173347333
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,29568,29568,256,256,0,0,12,4,32,64,0x0,0x72c2151957c0,2,24,1904,0,1,1,80,0,66.0,0.0,1823.0,1776.0,866606.0,1940.0,0.0,0.0,1098333,0,0,4,1098333,1,0,1,1098333,1,0,2,1098333,1,0,1,1098333,0,0,0,1098333,0,0,5,1098333,0,0,0,1098333,0,0,0,1098333,0,0,4,1098333,0,0,0,1098333,0,0,1,1098333,0,0,0,1098333,4,2,3,1098333,4,2,6,1098333,4,2,2,1098333,4,2,2,1098333,0,1098333,0,4393332,35619,14216,4572360172977336,4572423141374967,4572423141377170,4572360174724218
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,29568,29568,256,256,0,0,24,0,32,64,0x0,0x72c1d9269a40,2,15,1206,0,1,1,292,0,66.0,0.0,1131.0,1081.0,875196.0,1242.0,0.0,0.0,89822,7,3,4,89822,9,4,5,89822,4,2,3,89822,4,2,2,89822,4,2,2,89822,4,2,3,89822,8,4,4,89822,5,2,3,89822,4,2,2,89822,5,2,3,89822,4,2,2,89822,4,2,2,89822,4,2,2,89822,4,2,2,89822,4,2,2,89822,4,2,2,89822,0,89822,76,359288,36995,15624,4572360182137244,4572423149092682,4572423149095647,4572360182676391
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,29568,29568,256,256,0,0,40,0,32,64,0x0,0x72c1d9269840,3,14,1095,0,1,2,292,0,70.0,0.0,623.0,569.0,871146.0,738.0,0.0,0.0,614455,4,2,2,614455,4,2,2,614455,4,2,2,614455,5,2,3,614455,4,2,2,614455,2,0,2,614455,0,0,0,614455,0,0,0,614455,4,2,2,614455,5,2,3,614455,4,2,2,614455,4,2,2,614455,8,4,4,614455,8,4,4,614455,4,2,2,614455,4,2,2,614455,0,614455,0,2457820,35868,14486,4572360182691604,4572423149123848,4572423149126332,4572360184356384
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,29568,29568,256,256,0,0,36,4,80,64,0x0,0x72c1d8c47fc0,3,26,2056,0,1,2,284,0,70.0,0.0,1095.0,1045.0,868599.0,1208.0,0.0,0.0,86032,0,0,0,86032,0,0,0,86032,4,2,3,86032,4,2,2,86032,4,2,2,86032,5,2,4,86032,4,2,2,86032,5,2,3,86032,5,2,3,86032,4,2,2,86032,4,2,2,86032,4,2,2,86032,4,2,2,86032,4,2,2,86032,4,2,2,86032,5,2,3,86032,0,86032,0,344128,36261,14856,4572360187849026,4572423153593215,4572423153595939,4572360188377387
148,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,512,29568,29568,256,256,0,0,24,0,32,64,0x0,0x72c1d9269a40,2,10,776,0,1,1,292,0,66.0,0.0,695.0,646.0,875836.0,812.0,0.0,0.0,892363,7,3,8,892363,9,4,5,892363,4,2,2,892363,5,2,3,892363,4,2,2,892363,4,2,2,892363,8,4,4,892363,4,2,2,892363,5,2,7,892363,4,2,2,892363,4,2,2,892363,4,2,2,892363,4,2,2,892363,4,2,2,892363,4,2,2,892363,4,2,2,892363,0,892363,0,3569452,36541,15099,4572360188407232,4572423153637520,4572423153640364,4572360190117479
